Gene	"Gene synonym"	Ensembl	"Gene description"	Uniprot	Chromosome	Position	"Protein class"	"Biological process"	"Molecular function"	"Disease involvement"	Evidence	"HPA evidence"	"UniProt evidence"	"NeXtProt evidence"	"RNA tissue specificity"	"RNA tissue distribution"	"RNA tissue specificity score"	"RNA tissue specific nTPM"	"RNA single cell type specificity"	"RNA single cell type distribution"	"RNA single cell type specificity score"	"RNA single cell type specific nTPM"	"RNA cancer specificity"	"RNA cancer distribution"	"RNA cancer specificity score"	"RNA cancer specific FPKM"	"RNA brain regional specificity"	"RNA brain regional distribution"	"RNA brain regional specificity score"	"RNA brain regional specific nTPM"	"RNA blood cell specificity"	"RNA blood cell distribution"	"RNA blood cell specificity score"	"RNA blood cell specific nTPM"	"RNA blood lineage specificity"	"RNA blood lineage distribution"	"RNA blood lineage specificity score"	"RNA blood lineage specific nTPM"	"RNA cell line specificity"	"RNA cell line distribution"	"RNA cell line specificity score"	"RNA cell line specific nTPM"	"RNA tissue cell type enrichment"	"RNA mouse brain regional specificity"	"RNA mouse brain regional distribution"	"RNA mouse brain regional specificity score"	"RNA mouse brain regional specific nTPM"	"RNA pig brain regional specificity"	"RNA pig brain regional distribution"	"RNA pig brain regional specificity score"	"RNA pig brain regional specific nTPM"	Antibody	"Reliability (IH)"	"Reliability (Mouse Brain)"	"Reliability (IF)"	"Subcellular location"	"Secretome location"	"Secretome function"	"CCD Protein"	"CCD Transcript"	"Blood concentration - Conc. blood IM [pg/L]"	"Blood concentration - Conc. blood MS [pg/L]"	"Blood expression cluster"	"Tissue expression cluster"	"Brain expression cluster"	"Cell line expression cluster"	"Single cell expression cluster"	Interactions	"Subcellular main location"	"Subcellular additional location"	"Antibody RRID"	"Pathology prognostics - Breast cancer"	"Pathology prognostics - Cervical cancer"	"Pathology prognostics - Colorectal cancer"	"Pathology prognostics - Endometrial cancer"	"Pathology prognostics - Glioma"	"Pathology prognostics - Head and neck cancer"	"Pathology prognostics - Liver cancer"	"Pathology prognostics - Lung cancer"	"Pathology prognostics - Melanoma"	"Pathology prognostics - Ovarian cancer"	"Pathology prognostics - Pancreatic cancer"	"Pathology prognostics - Prostate cancer"	"Pathology prognostics - Renal cancer"	"Pathology prognostics - Stomach cancer"	"Pathology prognostics - Testis cancer"	"Pathology prognostics - Thyroid cancer"	"Pathology prognostics - Urothelial cancer"
SLC5A6	SMVT	ENSG00000138074	"Solute carrier family 5 member 6"	Q9Y289	2	27199587-27212958	"Disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters"	"Ion transport, Sodium transport, Symport, Transport"		"Disease variant, Neurodegeneration, Neuropathy"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"liver: 101.3"	"Cell type enhanced"	"Detected in many"		"Cytotrophoblasts: 121.1;Extravillous trophoblasts: 107.2;Syncytiotrophoblasts: 268.5"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in many"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Adipose subcutaneous - Adipocytes (Subcutaneous), Adipose visceral - Adipocytes (Visceral)"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA036958	Approved		Approved	"Plasma membrane"			NA	NA			"Cluster 13: Non-specific - Mitochondria"	"Cluster 53: Non-specific - Glycosylation"	"Cluster 42: Choroid plexus - Mitochondria"	"Cluster 34: Testis cancer - Unknown function"	"Cluster 24: Cytotrophoblasts - Mitochondria"	1	"Plasma membrane"		"HPA036958: AB_10672343"	"unprognostic (5.85e-2)"	"unprognostic (8.32e-3)"	"unprognostic (1.38e-1)"	"unprognostic (2.61e-3)"	"unprognostic (9.38e-2)"	"unprognostic (7.14e-2)"	"unprognostic (3.20e-3)"	"unprognostic (7.92e-2)"	"unprognostic (6.96e-2)"	"unprognostic (9.80e-2)"	"unprognostic (2.05e-2)"	"unprognostic (7.46e-2)"	"prognostic unfavorable (3.60e-7)"	"unprognostic (2.40e-3)"	"unprognostic (1.20e-2)"	"unprognostic (4.56e-3)"	"unprognostic (4.18e-2)"
SLC7A3	"ATRC3, CAT-3, FLJ14541"	ENSG00000165349	"Solute carrier family 7 member 3"	Q8WY07	X	70925579-70931125	"FDA approved drug targets, Metabolic proteins, Predicted membrane proteins, Transporters"	"Amino-acid transport, Transport"		"FDA approved drug targets"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in some"		"lymphoid tissue: 19.3"	"Cell type enriched"	"Detected in some"	4	"Early spermatids: 10.0"	"Cancer enriched"	"Detected in some"	12	"testis cancer: 43.0"	"Low region specificity"	"Detected in many"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enriched"	"Detected in some"	17	"testis cancer: 142.1"		"Low region specificity"	"Detected in many"			"Low region specificity"	"Detected in many"										NA	NA				"Cluster 71: Thymus - Adaptive immune response"	"Cluster 38: Sub-cortical - Mixed function"	"Cluster 34: Testis cancer - Unknown function"	"Cluster 18: Early spermatids - Unknown function"	1				"unprognostic (1.42e-4)"	"unprognostic (4.30e-4)"	"unprognostic (3.59e-3)"	"unprognostic (1.81e-2)"	"unprognostic (6.45e-2)"			"unprognostic (1.45e-2)"		"unprognostic (3.66e-1)"	"unprognostic (9.18e-3)"	"unprognostic (1.89e-1)"		"unprognostic (7.99e-5)"	"unprognostic (1.31e-2)"	"unprognostic (5.42e-4)"	"unprognostic (3.57e-2)"
SLC7A4	"CAT-4, HCAT3, VH"	ENSG00000099960	"Solute carrier family 7 member 4"	O43246	22	21028718-21032840	"Predicted intracellular proteins, Predicted membrane proteins, Transporters"	"Amino-acid transport, Transport"			"Evidence at protein level"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"choroid plexus: 13.6;testis: 14.9"	"Cell type enhanced"	"Detected in some"		"Cytotrophoblasts: 22.8;Glandular and luminal cells: 32.0;Intestinal goblet cells: 10.5;Mesothelial cells: 16.9;Prostatic glandular cells: 9.6;Syncytiotrophoblasts: 10.9"	"Low cancer specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in some"		"skin cancer: 3.6"	"Liver - Hepatic stellate cells, Testis - Sertoli cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in many"			HPA031023	Enhanced		Approved	"Nucleoplasm,Vesicles,Plasma membrane"			NA	NA			"Cluster 1: T-cells - Unknown function"	"Cluster 8: Ciliated cells - Cilium organization"	"Cluster 1: Neurons - Mixed function"	"Cluster 34: Testis cancer - Unknown function"	"Cluster 37: Glandular & Luminal cells - Unknown function"		"Vesicles, Plasma membrane"	Nucleoplasm	"HPA031023: AB_10669669"	"unprognostic (1.02e-3)"	"unprognostic (4.34e-2)"	"unprognostic (6.75e-2)"	"unprognostic (1.27e-1)"	"unprognostic (3.82e-2)"	"unprognostic (1.04e-2)"	"unprognostic (1.58e-1)"	"unprognostic (3.91e-2)"	"unprognostic (3.68e-2)"	"unprognostic (2.51e-2)"	"unprognostic (2.58e-2)"	"unprognostic (1.21e-3)"	"unprognostic (9.69e-2)"	"unprognostic (2.87e-1)"	"unprognostic (1.62e-1)"	"unprognostic (1.32e-2)"	"unprognostic (4.00e-3)"
SMTNL2	FLJ42461	ENSG00000188176	"Smoothelin like 2"	Q2TAL5	17	4583999-4608319	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at transcript level"	"Evidence at transcript level"	"Evidence at protein level"	"Group enriched"	"Detected in many"	10	"skeletal muscle: 483.2;tongue: 130.8"	"Cell type enhanced"	"Detected in some"		"Collecting duct cells: 15.6;Distal tubular cells: 27.7;Mesothelial cells: 30.2;Proximal tubular cells: 36.6;Skeletal myocytes: 78.1"	"Cancer enhanced"	"Detected in many"		"renal cancer: 10.5"	"Low region specificity"	"Detected in many"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in many"		"testis cancer: 9.2"	"Adipose visceral - Mesothelial cells, Prostate - Fibroblasts"	"Low region specificity"	"Detected in many"			"Low region specificity"	"Detected in many"			HPA025706			Approved	"Nucleoplasm,Nuclear speckles"			NA	NA				"Cluster 2: Skeletal muscle - Striated muscle contraction"	"Cluster 29: Forebrain - Mixed function"	"Cluster 34: Testis cancer - Unknown function"	"Cluster 38: Proximal tubular cells - Transmembrane transport"		"Nucleoplasm, Nuclear speckles"		"HPA025706: AB_1848935"	"unprognostic (8.62e-2)"	"unprognostic (5.40e-2)"	"unprognostic (7.13e-2)"	"unprognostic (2.86e-1)"	"unprognostic (1.05e-1)"	"unprognostic (1.87e-2)"	"unprognostic (4.89e-3)"	"unprognostic (2.73e-1)"	"unprognostic (3.73e-3)"	"unprognostic (7.33e-2)"	"unprognostic (1.55e-1)"	"unprognostic (5.89e-2)"	"prognostic favorable (1.28e-4)"	"unprognostic (3.43e-2)"	"unprognostic (1.01e-1)"	"unprognostic (1.56e-3)"	"unprognostic (2.22e-1)"
SNRPN	"HCERN3, PWCR, RT-LI, SM-D, SMN, SNRNP-N, SNURF-SNRPN"	ENSG00000128739	"Small nuclear ribonucleoprotein polypeptide N"	P63162	15	24823637-24978723	"Human disease related genes, Plasma proteins, Predicted intracellular proteins"		"Ribonucleoprotein, RNA-binding"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in many"		"Distal tubular cells: 439.5"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Cancer enhanced"	"Detected in all"		"testis cancer: 466.6"	"Heart muscle - Cardiomyocytes, Prostate - Prostate glandular cells, Thyroid - Thyroid glandular cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA003482, HPA067842"	Approved		Approved	Nucleoplasm			NA	NA			"Cluster 30: Non-specific - DNA binding"	"Cluster 23: Non-specific - Cellular respiration"	"Cluster 1: Neurons - Mixed function"	"Cluster 34: Testis cancer - Unknown function"	"Cluster 3: Basal prostatic cells - Lipid metabolism"	7	Nucleoplasm		"HPA003482: AB_1857337, HPA067842: AB_2685909"	"unprognostic (9.91e-2)"	"unprognostic (1.03e-3)"	"unprognostic (2.79e-1)"	"unprognostic (1.66e-2)"	"unprognostic (3.71e-2)"	"unprognostic (2.32e-2)"	"unprognostic (1.08e-1)"	"unprognostic (2.72e-2)"	"unprognostic (9.44e-3)"	"unprognostic (1.30e-1)"	"unprognostic (1.04e-2)"	"unprognostic (6.59e-2)"	"prognostic favorable (8.93e-8)"	"unprognostic (4.45e-2)"	"unprognostic (1.63e-1)"	"unprognostic (1.86e-1)"	"unprognostic (6.74e-2)"
SNURF		ENSG00000273173	"SNRPN upstream open reading frame"	Q9Y675	15	24954987-24977850	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"brain: 93.4"	"Cell type enriched"	"Detected in many"	4	"Cardiomyocytes: 39.5"	"Low cancer specificity"	"Detected in some"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in many"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"				"Region enriched"	"Detected in some"	6	"midbrain: 15.1"	"Low region specificity"	"Detected in all"			HPA065733			Supported	"Nuclear speckles"			NA	NA			"Cluster 43: Non-specific - Transcription & Translation"	"Cluster 79: Non-specific - Transcription"	"Cluster 2: Neurons - Nucleosome"	"Cluster 34: Testis cancer - Unknown function"	"Cluster 68: Cardiomyocytes - Muscle contraction"		"Nuclear speckles"		"HPA065733: AB_2685548"	"unprognostic (2.08e-1)"	"unprognostic (2.88e-2)"	"unprognostic (6.82e-2)"	"unprognostic (4.59e-3)"	"unprognostic (4.03e-2)"	"unprognostic (1.40e-3)"	"unprognostic (4.39e-2)"	"unprognostic (6.89e-3)"	"unprognostic (1.56e-2)"	"unprognostic (6.74e-2)"	"unprognostic (8.91e-4)"	"unprognostic (3.77e-1)"	"unprognostic (1.77e-2)"	"unprognostic (6.04e-2)"	"unprognostic (1.06e-1)"	"unprognostic (1.45e-1)"	"unprognostic (1.12e-2)"
STAB2	"DKFZP434E0321, FEEL-2, FELL, HARE, SCARH1, STAB-2"	ENSG00000136011	"Stabilin 2"	Q8WWQ8	12	103587273-103766719	"Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins"	Endocytosis	Receptor		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in some"	5	"lymphoid tissue: 64.3"	"Cell type enhanced"	"Detected in some"		"Endothelial cells: 35.0;Fibroblasts: 19.5;Kupffer cells: 20.8;Late spermatids: 11.3;Lymphatic endothelial cells: 78.6;Oocytes: 12.5"	"Not detected"	"Not detected"			"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Low cancer specificity"	"Detected in some"			"Adipose subcutaneous - Smooth muscle cells, Liver - Sinusoid Endothelial cells, Testis - Early spermatids, Testis - Late spermatids"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			"HPA026871, HPA072699"	Enhanced		Supported	Cytosol			NA	NA		1200000		"Cluster 47: Spleen - Immune response"	"Cluster 51: Neurons - Mixed function"	"Cluster 34: Testis cancer - Unknown function"	"Cluster 41: Adipocytes & Endothelial cells - Mixed function"		Cytosol		"HPA026871: AB_1857536, HPA072699: "	"unprognostic (5.66e-3)"	"unprognostic (7.51e-2)"	"unprognostic (3.31e-1)"	"unprognostic (3.84e-2)"	"unprognostic (8.47e-2)"	"unprognostic (2.15e-2)"	"unprognostic (1.23e-1)"	"unprognostic (2.81e-1)"	"unprognostic (5.72e-2)"	"unprognostic (1.92e-1)"	"unprognostic (4.24e-2)"	"unprognostic (1.05e-1)"	"unprognostic (9.72e-4)"	"unprognostic (1.37e-2)"	"unprognostic (5.00e-1)"	"unprognostic (1.26e-1)"	"unprognostic (2.06e-1)"
SYDE2	FLJ13815	ENSG00000097096	"Synapse defective Rho GTPase homolog 2"	Q5VT97	1	85156889-85201724	"Predicted intracellular proteins"		"GTPase activation"		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"retina: 7.4"	"Cell type enhanced"	"Detected in many"		"Alveolar cells type 1: 40.5;Rod photoreceptor cells: 144.7"	"Low cancer specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Low cancer specificity"	"Detected in many"			"Testis - Spermatocytes"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA027138, HPA058378"	Uncertain		Approved	"Nucleoli,Nucleoli rim,Golgi apparatus"			No	No				"Cluster 39: Retina & Testis - Cilium"	"Cluster 29: Forebrain - Mixed function"	"Cluster 34: Testis cancer - Unknown function"	"Cluster 66: Photoreceptor cells - Visual perception"		"Nucleoli, Nucleoli rim, Golgi apparatus"		"HPA027138: AB_1857686, HPA058378: AB_2683696"	"unprognostic (1.68e-1)"	"unprognostic (8.90e-2)"	"unprognostic (2.34e-2)"	"unprognostic (3.43e-3)"	"unprognostic (2.50e-1)"	"unprognostic (6.98e-2)"	"unprognostic (3.84e-3)"	"unprognostic (6.47e-3)"	"unprognostic (4.39e-2)"	"unprognostic (1.85e-1)"	"unprognostic (3.88e-2)"	"unprognostic (4.05e-1)"	"unprognostic (2.96e-3)"	"unprognostic (1.57e-1)"	"unprognostic (8.76e-2)"	"unprognostic (7.51e-2)"	"unprognostic (6.69e-2)"
TAC3	"LncZBTB39, LncZBTB39-1:2, NK3, NKB, NKNB, ZNEUROK1"	ENSG00000166863	"Tachykinin precursor 3"	Q9UHF0	12	57010000-57028883	"Disease related genes, Human disease related genes, Predicted secreted proteins"		Neuropeptide	"Disease variant, Hypogonadotropic hypogonadism"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in many"	14	"placenta: 416.2"	"Cell type enhanced"	"Detected in some"		"Cytotrophoblasts: 12.8;Extravillous trophoblasts: 39.3;Fibroblasts: 8.6;Inhibitory neurons: 38.0;Syncytiotrophoblasts: 23.6"	"Cancer enriched"	"Detected in many"	7	"urothelial cancer: 40.3"	"Low region specificity"	"Detected in many"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in some"		"testis cancer: 12.4"	"Testis - Early spermatids"	"Low region specificity"	"Detected in many"			"Low region specificity"	"Detected in many"			HPA045919	Supported	Supported	Approved	Vesicles	"Secreted in female reproductive system"	Neuropeptide	NA	NA		130000		"Cluster 58: Placenta - Pregnancy"	"Cluster 56: Hypothalamus - Neuropeptide signaling"	"Cluster 34: Testis cancer - Unknown function"	"Cluster 69: Neurons - Neuronal signaling"	1	Vesicles		"HPA045919: AB_10960533"	"unprognostic (4.53e-2)"	"unprognostic (1.97e-2)"	"unprognostic (8.41e-2)"	"unprognostic (3.00e-2)"	"unprognostic (3.61e-2)"	"unprognostic (1.76e-2)"	"unprognostic (5.99e-2)"	"unprognostic (8.41e-2)"		"unprognostic (1.34e-1)"	"unprognostic (2.03e-1)"	"unprognostic (5.28e-2)"	"unprognostic (4.71e-14)"	"unprognostic (1.58e-2)"	"unprognostic (1.76e-1)"	"unprognostic (1.01e-1)"	"unprognostic (2.39e-1)"
TDRP	"C8orf42, INM01, TDRP1, TDRP2"	ENSG00000180190	"Testis development related protein"	Q86YL5	8	489803-545781	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in many"			"Cell type enhanced"	"Detected in many"		"Cytotrophoblasts: 150.7;Early spermatids: 92.4;Syncytiotrophoblasts: 295.6"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in many"		"testis cancer: 25.2"	"Lung - Respiratory ciliated cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA008462	Approved		Supported	Vesicles,Cytosol			NA	NA		52000		"Cluster 51: Thyroid gland - Unknown function"	"Cluster 23: Choroid plexus - Mixed function"	"Cluster 34: Testis cancer - Unknown function"	"Cluster 24: Cytotrophoblasts - Mitochondria"		"Vesicles, Cytosol"		"HPA008462: AB_1845777"	"unprognostic (1.17e-1)"	"unprognostic (1.88e-1)"	"unprognostic (5.51e-2)"	"prognostic unfavorable (1.52e-4)"	"unprognostic (1.98e-1)"	"unprognostic (1.06e-1)"	"unprognostic (2.13e-1)"	"unprognostic (3.72e-3)"	"unprognostic (4.13e-2)"	"unprognostic (1.08e-1)"	"prognostic favorable (9.37e-4)"	"unprognostic (1.74e-1)"	"unprognostic (3.43e-2)"	"unprognostic (5.46e-4)"	"unprognostic (2.38e-2)"	"unprognostic (2.98e-2)"	"unprognostic (1.50e-1)"
TEKT5	"CT149, FLJ32871"	ENSG00000153060	"Tektin 5"	Q96M29	16	10627501-10694930	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in single"	32	"testis: 31.2"	"Group enriched"	"Detected in some"	11	"Early spermatids: 357.7;Late spermatids: 295.6"	"Low cancer specificity"	"Detected in single"			"Low region specificity"	"Detected in some"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Testis - Early spermatids, Testis - Late spermatids"	"Low region specificity"	"Detected in all"			"Not detected"	"Not detected"			HPA043578			Approved	"Actin filaments"			NA	NA				"Cluster 32: Endocrine & Neural - Unknown function"	"Cluster 51: Neurons - Mixed function"	"Cluster 34: Testis cancer - Unknown function"	"Cluster 21: Early spermatids - Spermatogenesis"	28	"Actin filaments"		"HPA043578: AB_10795772"	"unprognostic (5.90e-2)"	"unprognostic (1.37e-2)"	"unprognostic (1.39e-2)"	"unprognostic (7.53e-2)"	"unprognostic (2.69e-2)"	"unprognostic (9.76e-2)"	"unprognostic (2.00e-1)"	"unprognostic (1.39e-2)"	"unprognostic (1.89e-1)"	"unprognostic (5.09e-2)"	"unprognostic (5.88e-2)"	"unprognostic (5.02e-2)"	"unprognostic (3.24e-7)"	"unprognostic (3.80e-2)"	"unprognostic (2.31e-1)"	"unprognostic (3.76e-2)"	"unprognostic (8.12e-5)"
TET1	"bA119F7.1, CXXC6, KIAA1676, LCX"	ENSG00000138336	"Tet methylcytosine dioxygenase 1"	Q8NFU7	10	68560337-68694487	"Cancer-related genes, Disease related genes, Enzymes, Potential drug targets, Predicted intracellular proteins, Transcription factors"	"Transcription, Transcription regulation"	"Activator, Chromatin regulator, Developmental protein, Dioxygenase, DNA-binding, Oxidoreductase, Repressor"	"Cancer-related genes"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in some"			"Cell type enhanced"	"Detected in many"		"Astrocytes: 51.7;Endometrial stromal cells: 44.4;Extravillous trophoblasts: 100.4;Oligodendrocyte precursor cells: 42.0;Oligodendrocytes: 42.2"	"Cancer enriched"	"Detected in some"	15	"testis cancer: 10.4"	"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in many"		"testis cancer: 7.3"	"Colon - Enteric glia cells, Testis - Peritubular cells, Thyroid - Fibroblasts"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA019032, HPA057273"			Supported	"Nucleoplasm,Nuclear membrane"			NA	NA				"Cluster 16: Non-specific - Transcription"	"Cluster 25: Non-specific - Transcription"	"Cluster 34: Testis cancer - Unknown function"	"Cluster 4: Extravillous trophoblasts - Unknown function"		Nucleoplasm	"Nuclear membrane"	"HPA019032: AB_1847363, HPA057273: AB_2683391"	"unprognostic (1.60e-1)"	"unprognostic (8.30e-2)"	"unprognostic (9.85e-2)"	"unprognostic (1.67e-2)"	"unprognostic (1.27e-1)"	"unprognostic (8.15e-2)"	"unprognostic (3.60e-3)"	"unprognostic (1.12e-1)"	"unprognostic (2.00e-1)"	"unprognostic (7.90e-3)"	"unprognostic (1.83e-1)"	"unprognostic (1.71e-1)"	"unprognostic (1.18e-3)"	"unprognostic (2.88e-4)"	"unprognostic (4.02e-2)"	"unprognostic (2.54e-1)"	"unprognostic (9.52e-3)"
TEX37	"C2orf51, FLJ25369, TSC21"	ENSG00000172073	"Testis expressed 37"	Q96LM6	2	88524649-88529585	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in single"	754	"testis: 82.6"	"Cell type enriched"	"Detected in some"	7	"Late spermatids: 3256.6"	"Cancer enriched"	"Detected in single"	17	"testis cancer: 2.8"	"Not detected"	"Not detected"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in single"		"testis cancer: 1.4"	"Testis - Late spermatids"	"Not detected"	"Not detected"			"Low region specificity"	"Detected in all"			"HPA043987, HPA070239"	Enhanced		Supported	Cytosol			NA	NA				"Cluster 10: Testis - Spermatid development"		"Cluster 34: Testis cancer - Unknown function"	"Cluster 63: Late spermatids - Spermatogenesis"	32	Cytosol		"HPA043987: AB_10961125, HPA070239: "										"unprognostic (1.08e-3)"					"unprognostic (2.24e-1)"		
TGM4	TGP	ENSG00000163810	"Transglutaminase 4"	P49221	3	44874608-44914990	"Cancer-related genes, Enzymes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins"		"Acyltransferase, Transferase"	"Cancer-related genes"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in some"	342	"prostate: 789.0"	"Cell type enriched"	"Detected in some"	42	"Prostatic glandular cells: 466.2"	"Cancer enriched"	"Detected in single"	312	"prostate cancer: 75.4"	"Not detected"	"Not detected"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Testis - Early spermatids, Testis - Late spermatids"	"Not detected"	"Not detected"							"CAB033571, HPA073290"	Enhanced						NA	NA				"Cluster 64: Neuronal - Transcription"		"Cluster 34: Testis cancer - Unknown function"	"Cluster 40: Prostatic glandular cells - Transcription"				"CAB033571: AB_2287329, HPA073290: "	"unprognostic (4.40e-2)"	"unprognostic (4.68e-2)"	"unprognostic (1.92e-1)"	"unprognostic (2.17e-3)"	"unprognostic (2.84e-1)"	"unprognostic (2.19e-2)"	"unprognostic (1.37e-1)"	"unprognostic (1.92e-1)"	"unprognostic (2.41e-2)"	"unprognostic (1.65e-1)"	"unprognostic (8.56e-3)"	"unprognostic (5.08e-2)"	"unprognostic (1.44e-8)"	"unprognostic (1.10e-1)"	"unprognostic (1.98e-2)"	"unprognostic (3.68e-1)"	"unprognostic (6.41e-2)"
TIGAR	C12orf5	ENSG00000078237	"TP53 induced glycolysis regulatory phosphatase"	Q9NQ88	12	4307763-4360028	"Enzymes, Metabolic proteins, Predicted intracellular proteins"	"Apoptosis, Autophagy"	Hydrolase		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in many"			"Cell type enhanced"	"Detected in many"		"Cone photoreceptor cells: 27.2;Excitatory neurons: 34.3"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in many"			"Low lineage specificity"	"Detected in many"			"Cancer enhanced"	"Detected in all"		"testis cancer: 20.2"	"Testis - Spermatocytes"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"CAB034010, HPA040354, HPA044111"	Approved		Supported	Cytosol			NA	NA			"Cluster 37: Monocytes & Neutrophils - Innate immune response"	"Cluster 43: Non-specific - Mitochondrial translation"	"Cluster 52: Neurons & Synapses - Synaptic function"	"Cluster 34: Testis cancer - Unknown function"	"Cluster 34: Neurons - Neuronal signaling"	4	Cytosol		"CAB034010: AB_1128227, HPA040354: AB_2676935, HPA044111: AB_2678814"	"unprognostic (1.76e-1)"	"unprognostic (6.33e-2)"	"unprognostic (4.08e-1)"	"unprognostic (2.60e-1)"	"unprognostic (1.32e-1)"	"unprognostic (2.35e-1)"	"prognostic unfavorable (3.18e-4)"	"unprognostic (5.41e-2)"	"unprognostic (2.11e-1)"	"unprognostic (9.37e-2)"	"unprognostic (1.85e-1)"	"unprognostic (5.21e-2)"	"unprognostic (2.03e-2)"	"unprognostic (2.02e-3)"	"unprognostic (2.44e-1)"	"unprognostic (3.31e-1)"	"unprognostic (1.05e-1)"
